decimalLatitude,decimalLongitude,year,stateProvince
-33.392764,143.267567,2019.0,New South Wales
-33.70364,150.711521,2011.0,New South Wales
-33.391391,151.478154,2017.0,New South Wales
-33.811908,151.302726,2021.0,New South Wales
-33.940532,151.182379,2024.0,New South Wales
-33.55,150.91667,,New South Wales
-33.816586,151.300603,2021.0,New South Wales
-30.787776,150.187698,2011.0,New South Wales
-33.020461,150.056592,2024.0,New South Wales
-33.608502,150.8657,2018.0,New South Wales
-33.810877,151.299268,2022.0,New South Wales
-35.878422,147.591897,2022.0,New South Wales
-33.77356,142.906688,2021.0,New South Wales
-33.392836,143.275448,2019.0,New South Wales
-33.817896,151.298881,2021.0,New South Wales
-32.101399,152.376394,2012.0,New South Wales
-33.809956,151.299859,2021.0,New South Wales
-31.765031,150.831417,2024.0,New South Wales
-33.810005,151.300204,2023.0,New South Wales
-33.809957,151.29987,2021.0,New South Wales
-33.703857,142.99421,2019.0,New South Wales
-30.582748,149.638615,2015.0,New South Wales
-33.810269,151.298999,2017.0,New South Wales
-33.809765,151.298404,2020.0,New South Wales
-33.3977,143.28691,2019.0,New South Wales
-33.808772,151.297103,2022.0,New South Wales
-33.23309,143.261827,2019.0,New South Wales
-33.70406,143.012597,2019.0,New South Wales
-34.527486,150.718006,1998.0,New South Wales
-34.484804,150.4,2016.0,New South Wales
-31.82361,149.52638,,New South Wales
-35.87163,148.15979,2012.0,New South Wales
-33.676516,150.907648,2017.0,New South Wales
-35.45022,148.61464,2022.0,New South Wales
-33.62,151.34,2009.0,New South Wales
-33.320564,143.273097,2019.0,New South Wales
-33.810877,151.299268,2022.0,New South Wales
-34.186132,148.936473,2006.0,New South Wales
-35.362181,149.216098,2016.0,New South Wales
-33.566613,143.273144,2021.0,New South Wales
-35.753033,148.562237,2016.0,New South Wales
-33.815608,151.108814,2024.0,New South Wales
-33.750138,151.165936,2022.0,New South Wales
-33.381891,143.284039,2019.0,New South Wales
-33.810005,151.300204,2023.0,New South Wales
