year,stateProvince,decimalLatitude,decimalLongitude,vernacularName,species
2001,South Australia,-32.64871,135.64187,Cat,Felis catus
2020,South Australia,-35.87138,137.98801,Cat,Felis catus
2015,South Australia,-34.91948,137.13684,Cat,Felis catus
2019,South Australia,-35.72179,136.97247,Cat,Felis catus
2016,South Australia,-35.83772,138.1144,Cat,Felis catus
2023,South Australia,-35.76354,136.68895,Cat,Felis catus
2013,South Australia,-35.41237,138.97164,Cat,Felis catus
1975,South Australia,-36.99854,140.15138,Cat,Felis catus
2023,South Australia,-35.88889,136.82821,Cat,Felis catus
2020,South Australia,-35.87138,137.98801,Cat,Felis catus
2016,South Australia,-35.7339,137.96067,Cat,Felis catus
1995,South Australia,-29.93347,137.63267,Cat,Felis catus
2022,South Australia,-32.16779,140.04031,Cat,Felis catus
2023,South Australia,-35.75885,136.65554,Cat,Felis catus
2021,South Australia,-35.79898,136.95071,Cat,Felis catus
2007,South Australia,-30.27999,131.59558,Cat,Felis catus
2020,South Australia,-35.87729,137.9981,Cat,Felis catus
2014,South Australia,-35.15581,136.91071,Cat,Felis catus
2016,South Australia,-35.81315,137.93174,Cat,Felis catus
2009,South Australia,-31.42103,138.6141,Cat,Felis catus
2017,South Australia,-31.31465,138.81146,Cat,Felis catus
2019,South Australia,-35.72179,136.97247,Cat,Felis catus
2020,South Australia,-35.85951,138.06855,Cat,Felis catus
1992,South Australia,-29.07963,140.12792,Cat,Felis catus
2020,South Australia,-35.87729,137.9981,Cat,Felis catus
2020,South Australia,-35.87729,137.9981,Cat,Felis catus
2007,South Australia,-28.53794,130.13259,Cat,Felis catus
2019,South Australia,-35.78813,137.78154,Cat,Felis catus
2016,South Australia,-35.80672,138.06934,Cat,Felis catus
2018,South Australia,-35.72179,136.97247,Cat,Felis catus
2020,South Australia,-35.85951,138.06855,Cat,Felis catus
2022,South Australia,-32.20633,139.88752,Cat,Felis catus
1990,South Australia,-35.79899,137.78342,Cat,Felis catus
2021,South Australia,-35.7277,136.78403,Cat,Felis catus
2023,South Australia,-30.56713,139.15176,Cat,Felis catus
2002,South Australia,-35.10173,138.58286,Cat,Felis catus
2008,South Australia,-31.39586,138.59936,Cat,Felis catus
2021,South Australia,-35.97863,136.93684,Cat,Felis catus
1976,South Australia,-34.84854,138.79302,Cat,Felis catus
2021,South Australia,-35.93761,136.96135,Cat,Felis catus
2020,South Australia,-35.71266,136.85229,Cat,Felis catus
2022,South Australia,-34.45294,138.34729,Cat,Felis catus
2019,South Australia,-31.98898,140.07293,Cat,Felis catus
2022,South Australia,-32.19341,139.88593,Cat,Felis catus
2011,South Australia,-29.62026,130.13377,Cat,Felis catus
2021,South Australia,-35.92297,136.64233,Cat,Felis catus
2022,South Australia,-31.12874,138.85146,Cat,Felis catus
2022,South Australia,-29.97014,135.15344,Cat,Felis catus
2023,South Australia,-32.00192,140.19357,Cat,Felis catus
2019,South Australia,-31.3622,138.62126,Cat,Felis catus
2024,South Australia,-35.78444,136.72437,Cat,Felis catus
2020,South Australia,-35.7862,136.84828,Cat,Felis catus
1991,South Australia,-34.62099,140.51317,Cat,Felis catus
2019,South Australia,-31.42294,138.57432,Cat,Felis catus
2025,South Australia,-36.02675,136.78918,Cat,Felis catus
2005,South Australia,-26.7528,134.7609,Cat,Felis catus
2023,South Australia,-35.79219,136.71382,Cat,Felis catus
2005,South Australia,-35.9488,136.9449,Cat,Felis catus
2023,South Australia,-32.01766,140.10333,Cat,Felis catus
1974,South Australia,-36.99854,140.15138,Cat,Felis catus
2007,South Australia,-31.41041,138.60434,Cat,Felis catus
2016,South Australia,-31.31846,138.63381,Cat,Felis catus
2016,South Australia,-32.67997,135.53375,Cat,Felis catus
2014,South Australia,-35.10679,137.03931,Cat,Felis catus
2022,South Australia,-35.7376,136.87291,Cat,Felis catus
2022,South Australia,-35.75885,136.65554,Cat,Felis catus
2020,South Australia,-35.88169,137.98662,Cat,Felis catus
2022,South Australia,-35.70836,136.92258,Cat,Felis catus
2006,South Australia,-27.75884,136.91042,Cat,Felis catus
2009,South Australia,-28.50761,129.14632,Cat,Felis catus
2019,South Australia,-31.43462,138.57354,Cat,Felis catus
2023,South Australia,-35.7862,136.84828,Cat,Felis catus
1997,South Australia,-30.5898,138.41052,Cat,Felis catus
2021,South Australia,-35.75885,136.65554,Cat,Felis catus
2009,South Australia,-29.3728,130.45055,Cat,Felis catus
1998,South Australia,-26.56468,137.97666,Cat,Felis catus
2021,South Australia,-35.89106,136.54992,Cat,Felis catus
2024,South Australia,-35.87865,136.72359,Cat,Felis catus
2022,South Australia,-36.02675,136.78918,Cat,Felis catus
2004,South Australia,-34.17197,139.66131,Cat,Felis catus
2009,South Australia,-31.3358,138.65282,Cat,Felis catus
2016,South Australia,-34.91854,137.14937,Cat,Felis catus
2011,South Australia,-29.625,133.40003,Cat,Felis catus
2016,South Australia,-35.81315,137.93174,Cat,Felis catus
2022,South Australia,-35.79459,136.93247,Cat,Felis catus
2011,South Australia,-31.52819,138.63589,Cat,Felis catus
2018,South Australia,-35.74839,136.86311,Cat,Felis catus
2016,South Australia,-35.78035,137.96013,Cat,Felis catus
2020,South Australia,-35.86233,137.9875,Cat,Felis catus
2020,South Australia,-35.87493,137.98797,Cat,Felis catus
2013,South Australia,-29.24971,138.32137,Cat,Felis catus
2018,South Australia,-35.72179,136.97247,Cat,Felis catus
2019,South Australia,-31.55867,138.64103,Cat,Felis catus
2022,South Australia,-32.01894,140.05876,Cat,Felis catus
2007,South Australia,-30.11799,131.48369,Cat,Felis catus
2022,South Australia,-35.16834,136.91665,Cat,Felis catus
2005,South Australia,-29.44925,129.56572,Cat,Felis catus
2009,South Australia,-31.42434,138.62201,Cat,Felis catus
2016,South Australia,-35.83772,138.1144,Cat,Felis catus
2015,South Australia,-35.20415,136.95927,Cat,Felis catus
1996,South Australia,-26.29776,136.03078,Cat,Felis catus
2022,South Australia,-32.01894,140.05876,Cat,Felis catus
2022,South Australia,-31.51755,138.79831,Cat,Felis catus
2021,South Australia,-31.35111,138.81901,Cat,Felis catus
2020,South Australia,-35.85484,137.9763,Cat,Felis catus
2022,South Australia,-35.73973,137.65053,Cat,Felis catus
2007,South Australia,-31.33728,138.61983,Cat,Felis catus
2005,South Australia,-35.97646,136.89664,Cat,Felis catus
2020,South Australia,-35.90449,136.90926,Cat,Felis catus
2023,South Australia,-32.01894,140.05876,Cat,Felis catus
2022,South Australia,-32.01894,140.05876,Cat,Felis catus
2022,South Australia,-32.20633,139.88752,Cat,Felis catus
2011,South Australia,-31.4291,138.68247,Cat,Felis catus
2001,South Australia,-31.63184,133.26602,Cat,Felis catus
2020,South Australia,-35.74915,137.99935,Cat,Felis catus
2001,South Australia,-30.13011,135.47,Cat,Felis catus
2022,South Australia,-31.7687,140.57335,Cat,Felis catus
2019,South Australia,-31.55867,138.64103,Cat,Felis catus
2012,South Australia,-31.53061,132.19003,Cat,Felis catus
2013,South Australia,-29.09056,136.53805,Cat,Felis catus
2020,South Australia,-35.71124,136.88797,Cat,Felis catus
2019,South Australia,-31.98898,140.07293,Cat,Felis catus
2016,South Australia,-35.83772,138.1144,Cat,Felis catus
2005,South Australia,-35.95787,136.93167,Cat,Felis catus
2025,South Australia,-35.74549,137.03606,Cat,Felis catus
2020,South Australia,-35.87138,137.98801,Cat,Felis catus
2021,South Australia,-32.15294,140.29065,Cat,Felis catus
2022,South Australia,-31.42838,138.68149,Cat,Felis catus
2023,South Australia,-35.7858,136.83735,Cat,Felis catus
2009,South Australia,-31.33613,138.58091,Cat,Felis catus
2021,South Australia,-31.32741,138.62961,Cat,Felis catus
2012,South Australia,-31.42657,138.62652,Cat,Felis catus
2019,South Australia,-35.74946,138.04305,Cat,Felis catus
2017,South Australia,-31.30592,138.81767,Cat,Felis catus
2011,South Australia,-28.5578,130.38762,Cat,Felis catus
2022,South Australia,-32.17673,140.04821,Cat,Felis catus
2020,South Australia,-35.87729,137.9981,Cat,Felis catus
2016,South Australia,-35.53434,138.39075,Cat,Felis catus
2011,South Australia,-31.52737,138.63978,Cat,Felis catus
2020,South Australia,-31.25665,138.61794,Cat,Felis catus
2014,South Australia,-35.15581,136.91071,Cat,Felis catus
2007,South Australia,-28.55767,130.58785,Cat,Felis catus
2019,South Australia,-31.25665,138.61794,Cat,Felis catus
2021,South Australia,-35.9432,136.86247,Cat,Felis catus
2018,South Australia,-35.64759,137.37175,Cat,Felis catus
2020,South Australia,-35.76471,136.85309,Cat,Felis catus
2024,South Australia,-35.82933,136.78026,Cat,Felis catus
2007,South Australia,-36.06213,136.70417,Cat,Felis catus
1993,Queensland,-25.6865,140.61654,Cat,Felis catus
2019,South Australia,-31.2512,138.86706,Cat,Felis catus
2022,South Australia,-35.7376,136.87291,Cat,Felis catus
2023,South Australia,-35.9432,136.86247,Cat,Felis catus
2016,South Australia,-35.81315,137.93174,Cat,Felis catus
2022,South Australia,-31.249,138.66629,Cat,Felis catus
2025,South Australia,-35.76392,136.7134,Cat,Felis catus
2016,South Australia,-35.9479,136.78122,Cat,Felis catus
2018,South Australia,-35.85061,136.84678,Cat,Felis catus
2016,South Australia,-34.91948,137.13684,Cat,Felis catus
2012,South Australia,-29.26721,135.17529,Cat,Felis catus
2005,South Australia,-28.17225,135.17983,Cat,Felis catus
2025,South Australia,-35.79917,136.80603,Cat,Felis catus
2020,South Australia,-35.76227,136.86087,Cat,Felis catus
2016,South Australia,-35.83772,138.1144,Cat,Felis catus
2006,South Australia,-36.05824,136.70321,Cat,Felis catus
1999,South Australia,-34.58634,138.91188,Cat,Felis catus
2019,South Australia,-35.64759,137.37175,Cat,Felis catus
2025,South Australia,-35.88889,136.82821,Cat,Felis catus
2016,South Australia,-31.42372,138.69047,Cat,Felis catus
2025,South Australia,-35.79917,136.80603,Cat,Felis catus
2013,South Australia,-31.4426,133.2541,Cat,Felis catus
2020,South Australia,-35.87671,137.97126,Cat,Felis catus
2020,South Australia,-35.87262,137.99556,Cat,Felis catus
2023,South Australia,-31.34566,138.80836,Cat,Felis catus
2016,South Australia,-31.33479,138.58721,Cat,Felis catus
2025,South Australia,-35.94507,136.70406,Cat,Felis catus
2020,South Australia,-35.87729,137.9981,Cat,Felis catus
2018,South Australia,-35.89842,136.88985,Cat,Felis catus
2020,South Australia,-35.74512,138.03672,Cat,Felis catus
2002,South Australia,-33.28219,136.19227,Cat,Felis catus
2019,South Australia,-35.83764,138.04384,Cat,Felis catus
2019,South Australia,-28.26475,140.88237,Cat,Felis catus
2009,South Australia,-31.36746,138.71505,Cat,Felis catus
2018,South Australia,-32.5436,137.81522,Cat,Felis catus
2020,South Australia,-35.85156,136.75995,Cat,Felis catus
2021,South Australia,-31.90665,140.31037,Cat,Felis catus
2018,South Australia,-27.66614,140.40307,Cat,Felis catus
2022,South Australia,-32.15294,140.29065,Cat,Felis catus
2023,South Australia,-35.93761,136.96135,Cat,Felis catus
1995,South Australia,-29.00612,136.26931,Cat,Felis catus
2020,South Australia,-35.85951,138.06855,Cat,Felis catus
2020,South Australia,-35.87729,137.9981,Cat,Felis catus
2012,South Australia,-31.49207,129.16607,Cat,Felis catus
2019,South Australia,-31.28578,138.58102,Cat,Felis catus
2021,South Australia,-35.82503,136.62461,Cat,Felis catus
1977,South Australia,-36.99854,140.15138,Cat,Felis catus
2011,South Australia,-30.09224,137.98048,Cat,Felis catus
2021,South Australia,-35.79917,136.80603,Cat,Felis catus
2020,South Australia,-35.89091,138.02905,Cat,Felis catus
2004,South Australia,-34.78028,135.74451,Cat,Felis catus
2022,South Australia,-31.11052,138.83013,Cat,Felis catus
1994,South Australia,-27.68897,134.55508,Cat,Felis catus
2019,South Australia,-27.66614,140.40307,Cat,Felis catus
2016,South Australia,-35.85014,138.02012,Cat,Felis catus
2025,South Australia,-35.93761,136.96135,Cat,Felis catus
2022,South Australia,-30.63853,139.41151,Cat,Felis catus
2007,South Australia,-28.53162,131.48131,Cat,Felis catus
2016,South Australia,-31.30057,138.63594,Cat,Felis catus
2020,South Australia,-35.99553,137.00982,Cat,Felis catus
2009,South Australia,-28.54737,130.29127,Cat,Felis catus
2023,South Australia,-35.87865,136.72359,Cat,Felis catus
2016,South Australia,-35.85014,138.02012,Cat,Felis catus
1978,South Australia,-34.68006,138.83174,Cat,Felis catus
2020,South Australia,-35.87239,138.00754,Cat,Felis catus
1997,South Australia,-37.50171,140.09866,Cat,Felis catus
2021,South Australia,-35.75885,136.65554,Cat,Felis catus
2007,South Australia,-35.92392,136.79555,Cat,Felis catus
2016,South Australia,-32.44436,135.32642,Cat,Felis catus
2022,South Australia,-32.11602,139.92868,Cat,Felis catus
2016,South Australia,-35.85014,138.02012,Cat,Felis catus
2024,South Australia,-35.8925,136.58121,Cat,Felis catus
2023,South Australia,-35.98329,136.99253,Cat,Felis catus
1999,South Australia,-30.94678,139.20753,Cat,Felis catus
1984,South Australia,-35.81911,137.88192,Cat,Felis catus
2024,South Australia,-36.02675,136.78918,Cat,Felis catus
2011,South Australia,-31.48724,138.64986,Cat,Felis catus
2021,South Australia,-31.97043,140.07294,Cat,Felis catus
2007,South Australia,-28.60084,132.15473,Cat,Felis catus
2023,South Australia,-35.7858,136.83735,Cat,Felis catus
2016,South Australia,-35.15581,136.91071,Cat,Felis catus
2022,South Australia,-30.64348,139.38444,Cat,Felis catus
2008,South Australia,-31.33853,138.60894,Cat,Felis catus
2005,South Australia,-35.64694,137.63978,Cat,Felis catus
2015,South Australia,-31.29085,138.63354,Cat,Felis catus
2019,South Australia,-31.98898,140.07293,Cat,Felis catus
2021,South Australia,-35.88638,136.94389,Cat,Felis catus
2016,South Australia,-35.15581,136.91071,Cat,Felis catus
2016,South Australia,-35.81315,137.93174,Cat,Felis catus
2002,South Australia,-35.57957,138.98333,Cat,Felis catus
2019,South Australia,-31.43462,138.57354,Cat,Felis catus
2005,South Australia,-35.77282,137.02895,Cat,Felis catus
2022,South Australia,-36.02675,136.78918,Cat,Felis catus
1998,South Australia,-30.25587,138.82837,Cat,Felis catus
2007,South Australia,-28.55576,130.48516,Cat,Felis catus
2023,South Australia,-35.7858,136.83735,Cat,Felis catus
1999,South Australia,-26.74599,135.14069,Cat,Felis catus
2019,South Australia,-27.77999,140.64275,Cat,Felis catus
2025,South Australia,-36.02675,136.78918,Cat,Felis catus
2022,South Australia,-32.45419,135.99921,Cat,Felis catus
2016,South Australia,-35.85014,138.02012,Cat,Felis catus
1995,South Australia,-27.79877,135.17775,Cat,Felis catus
2023,South Australia,-36.01497,136.73361,Cat,Felis catus
2007,South Australia,-31.3388,138.64993,Cat,Felis catus
2018,South Australia,-35.07381,138.54917,Cat,Felis catus
2008,South Australia,-31.338,138.60359,Cat,Felis catus
1993,South Australia,-33.22394,134.61718,Cat,Felis catus
1991,South Australia,-27.32231,132.39394,Cat,Felis catus
2019,South Australia,-27.11708,140.55046,Cat,Felis catus
2011,South Australia,-31.52579,138.63524,Cat,Felis catus
2016,South Australia,-35.81315,137.93174,Cat,Felis catus
2011,South Australia,-29.9204,131.20579,Cat,Felis catus
2001,South Australia,-34.9771,135.989,Cat,Felis catus
2008,South Australia,-31.36801,138.61751,Cat,Felis catus
2016,South Australia,-30.56249,139.17428,Cat,Felis catus
2022,South Australia,-32.61012,135.70332,Cat,Felis catus
2020,South Australia,-35.76607,137.93583,Cat,Felis catus
2003,South Australia,-33.96553,139.00124,Cat,Felis catus
2021,South Australia,-35.76797,136.66418,Cat,Felis catus
2014,South Australia,-31.78719,133.31566,Cat,Felis catus
2016,South Australia,-35.83686,137.72751,Cat,Felis catus
2011,South Australia,-30.32206,131.59973,Cat,Felis catus
2021,South Australia,-31.20863,138.80343,Cat,Felis catus
2005,South Australia,-35.75283,137.07076,Cat,Felis catus
2021,South Australia,-31.22272,138.85166,Cat,Felis catus
2021,South Australia,-32.15294,140.29065,Cat,Felis catus
2016,South Australia,-30.56713,139.15176,Cat,Felis catus
2002,South Australia,-33.0225,136.29484,Cat,Felis catus
2011,South Australia,-31.4768,138.6831,Cat,Felis catus
2019,South Australia,-31.46918,138.62621,Cat,Felis catus
2024,South Australia,-35.85156,136.75995,Cat,Felis catus
2009,South Australia,-31.39112,138.60229,Cat,Felis catus
2013,South Australia,-28.96591,135.67488,Cat,Felis catus
2021,South Australia,-35.93175,136.81385,Cat,Felis catus
2022,South Australia,-32.17673,140.04821,Cat,Felis catus
2020,South Australia,-35.87671,137.97126,Cat,Felis catus
2013,South Australia,-35.41237,138.97164,Cat,Felis catus
2022,South Australia,-35.74555,136.87168,Cat,Felis catus
2021,South Australia,-32.12672,139.96354,Cat,Felis catus
2018,South Australia,-35.64759,137.37175,Cat,Felis catus
2022,South Australia,-35.7376,136.87291,Cat,Felis catus
2022,South Australia,-31.89132,140.10697,Cat,Felis catus
2021,South Australia,-31.26462,138.62397,Cat,Felis catus
2016,South Australia,-34.95123,137.04941,Cat,Felis catus
2008,South Australia,-31.33853,138.60894,Cat,Felis catus
2020,South Australia,-35.87671,137.97126,Cat,Felis catus
1995,South Australia,-29.9198,137.63956,Cat,Felis catus
2022,South Australia,-31.12293,138.83601,Cat,Felis catus
2022,South Australia,-32.50044,135.53513,Cat,Felis catus
1996,South Australia,-31.13011,136.12,Cat,Felis catus
2017,South Australia,-35.90229,136.91071,Cat,Felis catus
2025,South Australia,-35.79391,136.78566,Cat,Felis catus
2019,South Australia,-31.46918,138.62621,Cat,Felis catus
2019,South Australia,-27.36898,140.20284,Cat,Felis catus
2005,South Australia,-35.94558,136.73293,Cat,Felis catus
2021,South Australia,-35.75885,136.65554,Cat,Felis catus
2023,South Australia,-35.6423,138.24666,Cat,Felis catus
2016,South Australia,-32.55902,135.66237,Cat,Felis catus
2023,South Australia,-34.08344,140.12016,Cat,Felis catus
2012,South Australia,-31.45487,138.63093,Cat,Felis catus
1990,South Australia,-35.65396,137.44817,Cat,Felis catus
2007,South Australia,-28.21071,131.35009,Cat,Felis catus
2014,South Australia,-34.9152,137.04682,Cat,Felis catus
2018,South Australia,-35.64759,137.37175,Cat,Felis catus
2020,South Australia,-35.8045,137.98272,Cat,Felis catus
2021,South Australia,-30.63065,139.20097,Cat,Felis catus
2022,South Australia,-30.97789,137.22705,Cat,Felis catus
2020,South Australia,-35.81015,136.80637,Cat,Felis catus
2020,South Australia,-35.87746,137.99314,Cat,Felis catus
2021,South Australia,-32.01616,139.89849,Cat,Felis catus
2022,South Australia,-31.2403,138.86417,Cat,Felis catus
1996,South Australia,-28.41575,136.44648,Cat,Felis catus
2007,South Australia,-28.57066,130.88948,Cat,Felis catus
2022,South Australia,-34.99046,138.70678,Cat,Felis catus
1998,South Australia,-26.65552,138.25416,Cat,Felis catus
2005,South Australia,-35.74147,136.93472,Cat,Felis catus
2021,South Australia,-30.58023,139.44017,Cat,Felis catus
2020,South Australia,-35.87439,138.00016,Cat,Felis catus
2016,South Australia,-31.41377,138.70797,Cat,Felis catus
1990,South Australia,-35.83856,137.64494,Cat,Felis catus
2016,South Australia,-35.83772,138.1144,Cat,Felis catus
2015,South Australia,-31.32056,138.708,Cat,Felis catus
2011,South Australia,-28.99579,130.3608,Cat,Felis catus
2011,South Australia,-29.43617,129.67235,Cat,Felis catus
2005,South Australia,-35.73619,137.08465,Cat,Felis catus
2013,South Australia,-28.8408,138.3201,Cat,Felis catus
2017,South Australia,-35.83437,136.9183,Cat,Felis catus
2020,South Australia,-35.89076,138.00115,Cat,Felis catus
1992,South Australia,-35.72277,136.76048,Cat,Felis catus
2008,South Australia,-31.24274,138.65394,Cat,Felis catus
2009,South Australia,-31.42042,138.61402,Cat,Felis catus
2017,South Australia,-31.42277,138.71693,Cat,Felis catus
2025,South Australia,-35.91308,137.05588,Cat,Felis catus
2023,South Australia,-35.90653,136.88064,Cat,Felis catus
2005,South Australia,-35.9986,136.74408,Cat,Felis catus
1975,South Australia,-26.83024,139.53584,Cat,Felis catus
2020,South Australia,-35.8483,138.05283,Cat,Felis catus
2025,South Australia,-35.85776,136.58129,Cat,Felis catus
2012,South Australia,-34.53129,137.88508,Cat,Felis catus
2016,South Australia,-35.81315,137.93174,Cat,Felis catus
2024,South Australia,-35.79898,136.95071,Cat,Felis catus
2023,South Australia,-35.9624,136.78219,Cat,Felis catus
2020,South Australia,-35.76861,137.95713,Cat,Felis catus
2020,South Australia,-31.25797,138.66919,Cat,Felis catus
2022,South Australia,-32.16779,140.04031,Cat,Felis catus
2005,South Australia,-35.74597,136.93538,Cat,Felis catus
2023,South Australia,-31.35111,138.81901,Cat,Felis catus
2020,South Australia,-31.26648,138.67525,Cat,Felis catus
2018,South Australia,-35.85061,136.84678,Cat,Felis catus
1994,South Australia,-29.57955,139.41443,Cat,Felis catus
2022,South Australia,-31.19221,138.62305,Cat,Felis catus
2016,South Australia,-35.83772,138.1144,Cat,Felis catus
2016,South Australia,-30.43988,139.24189,Cat,Felis catus
2020,South Australia,-35.87671,137.97126,Cat,Felis catus
2019,South Australia,-31.46918,138.62621,Cat,Felis catus
2021,South Australia,-35.74555,136.87168,Cat,Felis catus
2011,South Australia,-30.17568,139.58385,Cat,Felis catus
2023,South Australia,-35.85776,136.58129,Cat,Felis catus
2005,South Australia,-32.16368,133.18961,Cat,Felis catus
2024,South Australia,-35.93544,137.262,Cat,Felis catus
2024,South Australia,-35.82849,136.86601,Cat,Felis catus
2020,South Australia,-35.87671,137.97126,Cat,Felis catus
2023,South Australia,-35.70836,136.92258,Cat,Felis catus
2016,South Australia,-35.78035,137.96013,Cat,Felis catus
2015,South Australia,-31.2878,138.82819,Cat,Felis catus
2021,South Australia,-31.32823,138.70418,Cat,Felis catus
2024,South Australia,-35.78444,136.72437,Cat,Felis catus
2016,South Australia,-35.83772,138.1144,Cat,Felis catus
2019,South Australia,-32.82852,136.11229,Cat,Felis catus
2020,South Australia,-35.87671,137.97126,Cat,Felis catus
2006,South Australia,-35.76786,136.97463,Cat,Felis catus
2016,South Australia,-35.78035,137.96013,Cat,Felis catus
2018,South Australia,-35.85061,136.84678,Cat,Felis catus
2019,South Australia,-35.89337,138.01174,Cat,Felis catus
2011,South Australia,-31.45173,138.64047,Cat,Felis catus
2020,South Australia,-35.87439,138.00016,Cat,Felis catus
2020,South Australia,-35.75091,136.83052,Cat,Felis catus
2020,South Australia,-35.87671,137.97126,Cat,Felis catus
2020,South Australia,-35.85746,137.98196,Cat,Felis catus
2016,South Australia,-35.81315,137.93174,Cat,Felis catus
2022,South Australia,-31.95822,140.24853,Cat,Felis catus
2020,South Australia,-35.87671,137.97126,Cat,Felis catus
2023,South Australia,-31.92278,140.13646,Cat,Felis catus
2011,South Australia,-31.47813,138.64253,Cat,Felis catus
2021,South Australia,-30.58998,139.19156,Cat,Felis catus
2010,South Australia,-31.28154,138.57809,Cat,Felis catus
2016,South Australia,-35.78035,137.96013,Cat,Felis catus
2021,South Australia,-38.04452,140.65689,Cat,Felis catus
2005,South Australia,-35.68716,137.48642,Cat,Felis catus
2020,South Australia,-35.87671,137.97126,Cat,Felis catus
2022,South Australia,-32.17673,140.04821,Cat,Felis catus
1994,South Australia,-29.76304,138.32788,Cat,Felis catus
2020,South Australia,-35.84701,137.87047,Cat,Felis catus
2020,South Australia,-35.74555,136.87168,Cat,Felis catus
2002,South Australia,-26.76312,134.20571,Cat,Felis catus
2023,South Australia,-35.74865,136.83266,Cat,Felis catus
1998,South Australia,-30.27414,138.80801,Cat,Felis catus
2020,South Australia,-35.87671,137.97126,Cat,Felis catus
2011,South Australia,-31.33464,138.60192,Cat,Felis catus
1998,South Australia,-26.53394,132.93413,Cat,Felis catus
2022,South Australia,-30.61951,139.32306,Cat,Felis catus
2020,South Australia,-35.88519,137.99083,Cat,Felis catus
2012,South Australia,-30.08277,139.63723,Cat,Felis catus
2020,South Australia,-32.15372,140.2553,Cat,Felis catus
2022,South Australia,-35.89248,136.58142,Cat,Felis catus
2016,South Australia,-35.55735,138.17476,Cat,Felis catus
2007,South Australia,-30.50675,132.20264,Cat,Felis catus
2019,South Australia,-27.87355,140.6923,Cat,Felis catus
2023,South Australia,-30.28325,139.22601,Cat,Felis catus
2024,South Australia,-35.94747,136.76866,Cat,Felis catus
2019,South Australia,-35.78813,137.78154,Cat,Felis catus
1970,South Australia,-32.70968,138.0689,Cat,Felis catus
2018,South Australia,-31.30834,138.79906,Cat,Felis catus
2016,South Australia,-35.81315,137.93174,Cat,Felis catus
2016,South Australia,-35.80672,138.06934,Cat,Felis catus
2025,South Australia,-35.7958,136.89042,Cat,Felis catus
2016,South Australia,-35.75984,138.05561,Cat,Felis catus
2020,South Australia,-35.76607,137.93583,Cat,Felis catus
1997,South Australia,-26.06134,132.45242,Cat,Felis catus
2020,South Australia,-35.87239,138.00754,Cat,Felis catus
2019,South Australia,-27.66614,140.40307,Cat,Felis catus
2005,South Australia,-35.9295,136.72261,Cat,Felis catus
2019,South Australia,-30.51296,138.87574,Cat,Felis catus
2019,South Australia,-32.67733,135.64294,Cat,Felis catus
1999,South Australia,-27.02551,135.22098,Cat,Felis catus
2019,South Australia,-35.72179,136.97247,Cat,Felis catus
2023,South Australia,-35.85776,136.58129,Cat,Felis catus
2022,South Australia,-32.17673,140.04821,Cat,Felis catus
2020,South Australia,-35.86984,138.06822,Cat,Felis catus
2007,South Australia,-30.49595,132.30575,Cat,Felis catus
2020,South Australia,-35.78727,137.93357,Cat,Felis catus
1991,South Australia,-33.4734,140.65906,Cat,Felis catus
2016,South Australia,-35.83772,138.1144,Cat,Felis catus
1994,South Australia,-29.3998,139.98546,Cat,Felis catus
2021,South Australia,-35.93175,136.81385,Cat,Felis catus
2005,South Australia,-35.9797,136.78272,Cat,Felis catus
2020,South Australia,-35.86984,138.06822,Cat,Felis catus
2022,South Australia,-32.17293,135.80111,Cat,Felis catus
2011,South Australia,-30.30184,139.40057,Cat,Felis catus
2022,South Australia,-32.19341,139.88593,Cat,Felis catus
2011,South Australia,-30.17898,139.57965,Cat,Felis catus
2012,South Australia,-31.07635,140.82187,Cat,Felis catus
2022,South Australia,-31.89132,140.10697,Cat,Felis catus
2023,South Australia,-32.43539,135.32482,Cat,Felis catus
2006,South Australia,-29.49213,137.18615,Cat,Felis catus
2020,South Australia,-31.12293,138.83601,Cat,Felis catus
2021,South Australia,-30.58998,139.19156,Cat,Felis catus
2011,South Australia,-32.25009,140.93557,Cat,Felis catus
2016,South Australia,-32.55835,135.30147,Cat,Felis catus
2021,South Australia,-31.92353,140.07315,Cat,Felis catus
2024,South Australia,-35.88862,136.56076,Cat,Felis catus
2021,South Australia,-35.91627,136.70219,Cat,Felis catus
2007,South Australia,-30.30009,131.60455,Cat,Felis catus
2022,South Australia,-35.74984,140.71716,Cat,Felis catus
2020,South Australia,-35.93314,136.61636,Cat,Felis catus
2010,South Australia,-31.45883,138.64056,Cat,Felis catus
2021,South Australia,-35.74122,136.74942,Cat,Felis catus
2020,South Australia,-35.81298,136.6226,Cat,Felis catus
2005,South Australia,-35.82842,137.70587,Cat,Felis catus
2016,South Australia,-35.83772,138.1144,Cat,Felis catus
2004,South Australia,-33.32845,138.31845,Cat,Felis catus
2015,South Australia,-31.37796,138.77268,Cat,Felis catus
2024,South Australia,-35.93314,136.61636,Cat,Felis catus
2024,South Australia,-35.86947,136.56995,Cat,Felis catus
2008,South Australia,-31.33623,138.56609,Cat,Felis catus
2023,South Australia,-31.27987,138.78087,Cat,Felis catus
2020,South Australia,-36.01141,137.01418,Cat,Felis catus
2024,South Australia,-35.75006,136.614,Cat,Felis catus
2022,South Australia,-31.92278,140.13646,Cat,Felis catus
2020,South Australia,-35.73662,136.86723,Cat,Felis catus
2007,South Australia,-35.81589,136.8814,Cat,Felis catus
2007,South Australia,-28.55071,130.32928,Cat,Felis catus
2021,South Australia,-35.95312,136.65932,Cat,Felis catus
