year,stateProvince,decimalLatitude,decimalLongitude,vernacularName,species
2024,Victoria,-38.257627,144.218948,Rabbit,Oryctolagus cuniculus
2017,New South Wales,-30.341375,152.414769,Rabbit,Oryctolagus cuniculus
2018,Western Australia,-34.895039,117.780207,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.254724,144.219471,Rabbit,Oryctolagus cuniculus
2018,Victoria,-36.638112,144.332893,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.992368,142.799621,Rabbit,Oryctolagus cuniculus
2016,Victoria,-38.178683,144.549274,Rabbit,Oryctolagus cuniculus
2023,New South Wales,-34.483093,150.335875,Rabbit,Oryctolagus cuniculus
2026,Victoria,-38.180163,144.556614,Rabbit,Oryctolagus cuniculus
2020,Victoria,-38.148333,144.324382,Rabbit,Oryctolagus cuniculus
2017,New South Wales,-31.455603,152.8714,Rabbit,Oryctolagus cuniculus
2010,Queensland,-27.183513,151.266096,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-34.002437,142.809956,Rabbit,Oryctolagus cuniculus
2021,New South Wales,-33.766642,142.909451,Rabbit,Oryctolagus cuniculus
2018,Western Australia,-32.782085,115.816367,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.028121,144.06883,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.379797,143.246953,Rabbit,Oryctolagus cuniculus
2017,Victoria,-38.256569,144.068034,Rabbit,Oryctolagus cuniculus
2009,Queensland,-28.901303,142.593208,Rabbit,Oryctolagus cuniculus
2022,Western Australia,-32.770088,115.665852,Rabbit,Oryctolagus cuniculus
2016,New South Wales,-33.783,151.103371,Rabbit,Oryctolagus cuniculus
2022,Northern Territory,-25.241502,130.989803,Rabbit,Oryctolagus cuniculus
2011,Victoria,-36.730199,146.960896,Rabbit,Oryctolagus cuniculus
2023,Victoria,-38.272627,144.466361,Rabbit,Oryctolagus cuniculus
2017,Australian Capital Territory,-35.2582,149.158,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.405574,143.249663,Rabbit,Oryctolagus cuniculus
2009,Queensland,-28.99673,142.025757,Rabbit,Oryctolagus cuniculus
2009,New South Wales,-34.881611,150.611031,Rabbit,Oryctolagus cuniculus
2019,Victoria,-35.590708,143.741871,Rabbit,Oryctolagus cuniculus
2019,Victoria,-34.997925,142.405098,Rabbit,Oryctolagus cuniculus
2019,Victoria,-34.524556,141.427233,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.400586,143.288058,Rabbit,Oryctolagus cuniculus
2021,Victoria,-34.997438,142.451423,Rabbit,Oryctolagus cuniculus
2023,Victoria,-38.021763,144.041933,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.193712,144.55632,Rabbit,Oryctolagus cuniculus
2017,South Australia,-35.286418,140.148119,Rabbit,Oryctolagus cuniculus
2023,New South Wales,-34.070002,150.767634,Rabbit,Oryctolagus cuniculus
2019,Western Australia,-32.226396,116.017886,Rabbit,Oryctolagus cuniculus
2016,Victoria,-38.240902,144.621972,Rabbit,Oryctolagus cuniculus
2022,New South Wales,-33.749394,151.161996,Rabbit,Oryctolagus cuniculus
2020,Victoria,-38.287849,144.264244,Rabbit,Oryctolagus cuniculus
2018,Victoria,-37.619178,143.833759,Rabbit,Oryctolagus cuniculus
2018,Victoria,-34.176768,142.097293,Rabbit,Oryctolagus cuniculus
2023,Victoria,-38.281851,144.163284,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.027293,144.051009,Rabbit,Oryctolagus cuniculus
2018,Victoria,-37.96738,145.300802,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.302506,143.139429,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.233872,143.995932,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.259112,144.281211,Rabbit,Oryctolagus cuniculus
2024,New South Wales,-33.719171,150.987227,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.175146,144.557614,Rabbit,Oryctolagus cuniculus
2017,New South Wales,-33.722225,151.180791,Rabbit,Oryctolagus cuniculus
2021,New South Wales,-36.501357,148.309937,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.327501,142.38356,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.038622,144.048399,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.113673,144.636752,Rabbit,Oryctolagus cuniculus
2017,New South Wales,-33.78017,151.135816,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.136575,145.265237,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.314852,144.285419,Rabbit,Oryctolagus cuniculus
2020,New South Wales,-33.772716,142.981173,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.02825,144.068384,Rabbit,Oryctolagus cuniculus
2019,Victoria,-37.796335,145.450254,Rabbit,Oryctolagus cuniculus
2016,Victoria,-37.308168,142.755526,Rabbit,Oryctolagus cuniculus
2024,New South Wales,-33.817195,151.125215,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.024782,144.040165,Rabbit,Oryctolagus cuniculus
2021,Tasmania,-42.845669,147.435057,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.444279,143.289986,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.308298,143.286755,Rabbit,Oryctolagus cuniculus
2009,New South Wales,-32.07392,152.264049,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.209077,144.274021,Rabbit,Oryctolagus cuniculus
2018,Victoria,-38.278935,144.252333,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.409045,145.477739,Rabbit,Oryctolagus cuniculus
2011,Victoria,-38.44591,142.947676,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.39021,143.237576,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.417891,143.282452,Rabbit,Oryctolagus cuniculus
2016,Victoria,-35.209045,142.168852,Rabbit,Oryctolagus cuniculus
2016,Australian Capital Territory,-35.629507,148.941849,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.097435,144.048977,Rabbit,Oryctolagus cuniculus
2024,New South Wales,-34.119935,150.640619,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.275319,143.161391,Rabbit,Oryctolagus cuniculus
2020,Tasmania,-41.549624,147.175029,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.230029,143.995653,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.22133,144.197555,Rabbit,Oryctolagus cuniculus
2023,Northern Territory,-25.243755,130.991791,Rabbit,Oryctolagus cuniculus
2011,Tasmania,-41.186922,146.381836,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.304491,143.161504,Rabbit,Oryctolagus cuniculus
2016,New South Wales,-35.360204,149.214148,Rabbit,Oryctolagus cuniculus
2022,New South Wales,-34.519885,142.882307,Rabbit,Oryctolagus cuniculus
2019,Victoria,-35.328725,142.035907,Rabbit,Oryctolagus cuniculus
2021,South Australia,-33.970744,138.632539,Rabbit,Oryctolagus cuniculus
2018,Victoria,-36.669198,144.309667,Rabbit,Oryctolagus cuniculus
2019,Western Australia,-33.963642,116.117382,Rabbit,Oryctolagus cuniculus
2020,Queensland,-26.521641,153.036018,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.089382,144.270751,Rabbit,Oryctolagus cuniculus
2018,New South Wales,-34.116673,150.730659,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.227402,143.259903,Rabbit,Oryctolagus cuniculus
2020,Victoria,-38.147395,144.324422,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.140186,145.269436,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.220804,144.502235,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.286545,143.246151,Rabbit,Oryctolagus cuniculus
2015,New South Wales,-33.847519,151.231077,Rabbit,Oryctolagus cuniculus
2009,Victoria,-37.836361,144.07505,Rabbit,Oryctolagus cuniculus
2024,New South Wales,-33.805059,151.167062,Rabbit,Oryctolagus cuniculus
2024,New South Wales,-28.556917,153.501538,Rabbit,Oryctolagus cuniculus
2019,Victoria,-34.592077,142.141693,Rabbit,Oryctolagus cuniculus
2017,Australian Capital Territory,-35.2609,149.161,Rabbit,Oryctolagus cuniculus
2026,New South Wales,-32.724297,152.013677,Rabbit,Oryctolagus cuniculus
2024,Western Australia,-31.894589,116.053429,Rabbit,Oryctolagus cuniculus
2015,Victoria,-35.262183,141.241197,Rabbit,Oryctolagus cuniculus
2016,Victoria,-38.251325,144.27495,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.264129,143.312025,Rabbit,Oryctolagus cuniculus
2017,Victoria,-38.315297,144.351558,Rabbit,Oryctolagus cuniculus
2019,Victoria,-37.99431,145.127163,Rabbit,Oryctolagus cuniculus
2019,Victoria,-38.1807,144.559065,Rabbit,Oryctolagus cuniculus
2018,Victoria,-38.187751,144.212932,Rabbit,Oryctolagus cuniculus
2011,Queensland,-28.133799,153.341077,Rabbit,Oryctolagus cuniculus
2021,South Australia,-34.970743,138.767629,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.139348,145.283979,Rabbit,Oryctolagus cuniculus
2017,Australian Capital Territory,-35.278,149.15,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.021662,144.041167,Rabbit,Oryctolagus cuniculus
2009,Queensland,-27,152.350032,Rabbit,Oryctolagus cuniculus
2022,New South Wales,-33.95595,150.779066,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.461467,143.325305,Rabbit,Oryctolagus cuniculus
2017,New South Wales,-32.935607,151.447541,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.8971,144.446549,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.20244,144.293899,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.397376,144.843739,Rabbit,Oryctolagus cuniculus
2020,New South Wales,-33.765091,142.970256,Rabbit,Oryctolagus cuniculus
2018,New South Wales,-34.119681,150.720757,Rabbit,Oryctolagus cuniculus
2018,Victoria,-38.126686,145.869463,Rabbit,Oryctolagus cuniculus
2012,Western Australia,-32.280533,116.008127,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.249574,143.300913,Rabbit,Oryctolagus cuniculus
2016,Victoria,-35.78092,144.162805,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.259238,144.281328,Rabbit,Oryctolagus cuniculus
2026,Western Australia,-32.87665,115.65902,Rabbit,Oryctolagus cuniculus
2017,Victoria,-37.989398,145.120811,Rabbit,Oryctolagus cuniculus
2023,Victoria,-36.853653,145.467677,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.250753,143.264934,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.258976,144.281044,Rabbit,Oryctolagus cuniculus
2020,New South Wales,-33.706749,151.126965,Rabbit,Oryctolagus cuniculus
2024,Victoria,-37.58195,144.743614,Rabbit,Oryctolagus cuniculus
2015,Victoria,-36.339198,146.299127,Rabbit,Oryctolagus cuniculus
2017,Victoria,-35.01291,142.189954,Rabbit,Oryctolagus cuniculus
2009,New South Wales,-33.395834,151.449623,Rabbit,Oryctolagus cuniculus
2024,New South Wales,-34.318083,150.923196,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.252959,143.258641,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.424765,143.294157,Rabbit,Oryctolagus cuniculus
2011,Victoria,-35.660334,143.743744,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.276808,144.263728,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.282267,143.250794,Rabbit,Oryctolagus cuniculus
2011,Victoria,-37.931919,145.358353,Rabbit,Oryctolagus cuniculus
2022,Tasmania,-42.857066,147.613702,Rabbit,Oryctolagus cuniculus
2026,Victoria,-38.14218,145.251256,Rabbit,Oryctolagus cuniculus
2021,Victoria,-34.592286,142.13205,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.36531,143.259094,Rabbit,Oryctolagus cuniculus
2019,Victoria,-34.500959,142.240889,Rabbit,Oryctolagus cuniculus
2022,Victoria,-38.252521,144.140784,Rabbit,Oryctolagus cuniculus
2009,New South Wales,-35.930578,150.074272,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.455394,143.319164,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.892779,144.448171,Rabbit,Oryctolagus cuniculus
2016,Victoria,-35.017378,142.141991,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.392969,145.316557,Rabbit,Oryctolagus cuniculus
2021,Victoria,-36.371473,141.443466,Rabbit,Oryctolagus cuniculus
2020,Victoria,-38.111667,144.636501,Rabbit,Oryctolagus cuniculus
2025,New South Wales,-30.982848,152.724929,Rabbit,Oryctolagus cuniculus
2017,South Australia,-34.115073,136.346812,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.391476,143.235351,Rabbit,Oryctolagus cuniculus
2016,Victoria,-34.969621,141.997593,Rabbit,Oryctolagus cuniculus
2022,Victoria,-36.640102,144.33257,Rabbit,Oryctolagus cuniculus
2020,Victoria,-37.983683,146.725087,Rabbit,Oryctolagus cuniculus
2018,Victoria,-36.634809,144.338748,Rabbit,Oryctolagus cuniculus
2024,Victoria,-34.27147,142.167674,Rabbit,Oryctolagus cuniculus
2009,Victoria,-37.891789,145.345173,Rabbit,Oryctolagus cuniculus
2020,Victoria,-38.186768,145.3916,Rabbit,Oryctolagus cuniculus
2024,New South Wales,-33.719171,150.987227,Rabbit,Oryctolagus cuniculus
2016,Victoria,-37.299464,142.760314,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.259721,143.232086,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.386933,143.281307,Rabbit,Oryctolagus cuniculus
2020,Victoria,-38.205969,144.583051,Rabbit,Oryctolagus cuniculus
2019,Victoria,-34.959092,141.024181,Rabbit,Oryctolagus cuniculus
2024,Western Australia,-32.633759,115.621933,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.897161,144.44757,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.40911,143.286445,Rabbit,Oryctolagus cuniculus
2020,South Australia,-35.01328,138.73368,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.280488,143.25478,Rabbit,Oryctolagus cuniculus
2021,Victoria,-35.906059,141.18293,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.898003,144.447064,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.097277,144.048808,Rabbit,Oryctolagus cuniculus
2019,Victoria,-36.674328,144.309164,Rabbit,Oryctolagus cuniculus
2023,Western Australia,-33.406747,115.691064,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.397533,143.244035,Rabbit,Oryctolagus cuniculus
2022,Victoria,-38.315148,144.285392,Rabbit,Oryctolagus cuniculus
2024,Victoria,-37.990842,145.12603,Rabbit,Oryctolagus cuniculus
2021,South Australia,-35.513501,138.219349,Rabbit,Oryctolagus cuniculus
2024,New South Wales,-33.716859,151.116295,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.083107,144.049835,Rabbit,Oryctolagus cuniculus
2018,Tasmania,-41.230622,146.247918,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.255374,143.153013,Rabbit,Oryctolagus cuniculus
2021,New South Wales,-33.468573,151.4346,Rabbit,Oryctolagus cuniculus
2018,Western Australia,-33.677258,115.304771,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.366544,145.363739,Rabbit,Oryctolagus cuniculus
2021,Victoria,-34.539592,142.221002,Rabbit,Oryctolagus cuniculus
2021,New South Wales,-35.359457,149.215567,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.258329,144.279643,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.206791,144.279216,Rabbit,Oryctolagus cuniculus
2022,Victoria,-36.100716,147.115813,Rabbit,Oryctolagus cuniculus
2017,Victoria,-38.460943,145.304436,Rabbit,Oryctolagus cuniculus
2020,Tasmania,-43.155078,147.083588,Rabbit,Oryctolagus cuniculus
2018,Victoria,-36.639832,144.332107,Rabbit,Oryctolagus cuniculus
2021,South Australia,-34.9334,138.859,Rabbit,Oryctolagus cuniculus
2019,Victoria,-34.538705,142.248712,Rabbit,Oryctolagus cuniculus
2016,Victoria,-37.306501,142.758552,Rabbit,Oryctolagus cuniculus
2012,New South Wales,-33.798804,147.963867,Rabbit,Oryctolagus cuniculus
2020,Victoria,-38.115562,144.631399,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.945098,146.276885,Rabbit,Oryctolagus cuniculus
2016,Victoria,-36.070192,147.136803,Rabbit,Oryctolagus cuniculus
2016,Victoria,-35.059933,142.169904,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.707876,151.121083,Rabbit,Oryctolagus cuniculus
2016,Western Australia,-32.081881,115.894725,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.386165,143.268265,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.087925,144.268322,Rabbit,Oryctolagus cuniculus
2021,New South Wales,-33.752409,151.107425,Rabbit,Oryctolagus cuniculus
2024,Western Australia,-32.875712,115.659407,Rabbit,Oryctolagus cuniculus
2019,Victoria,-37.992894,145.125528,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.257717,144.21903,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.521619,144.726559,Rabbit,Oryctolagus cuniculus
2016,New South Wales,-33.790463,151.155438,Rabbit,Oryctolagus cuniculus
2017,Victoria,-38.210626,144.527785,Rabbit,Oryctolagus cuniculus
2025,Western Australia,-32.633774,115.621926,Rabbit,Oryctolagus cuniculus
2016,Victoria,-35.89958,142.239022,Rabbit,Oryctolagus cuniculus
2023,Victoria,-36.865648,145.477246,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.116323,144.630573,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.259281,144.28128,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.985078,142.796785,Rabbit,Oryctolagus cuniculus
2014,Victoria,-36.41182,146.071215,Rabbit,Oryctolagus cuniculus
2017,New South Wales,-29.849503,150.878763,Rabbit,Oryctolagus cuniculus
2025,Victoria,-37.113754,145.985168,Rabbit,Oryctolagus cuniculus
2019,Victoria,-38.219014,144.195337,Rabbit,Oryctolagus cuniculus
2026,Victoria,-38.09024,144.27086,Rabbit,Oryctolagus cuniculus
2009,Western Australia,-32.227759,118.005009,Rabbit,Oryctolagus cuniculus
2024,Western Australia,-32.100045,115.771712,Rabbit,Oryctolagus cuniculus
2024,Western Australia,-32.76731,115.995277,Rabbit,Oryctolagus cuniculus
2023,New South Wales,-33.744731,151.15504,Rabbit,Oryctolagus cuniculus
2023,Victoria,-36.640612,144.332816,Rabbit,Oryctolagus cuniculus
2009,Western Australia,-28.768581,114.647559,Rabbit,Oryctolagus cuniculus
2022,Victoria,-38.281865,144.16423,Rabbit,Oryctolagus cuniculus
2019,Victoria,-38.303581,144.374594,Rabbit,Oryctolagus cuniculus
2022,South Australia,-32.483613,137.810052,Rabbit,Oryctolagus cuniculus
2011,Victoria,-37.865164,147.009001,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.258671,144.218775,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.114755,144.633593,Rabbit,Oryctolagus cuniculus
2024,Western Australia,-32.633718,115.621952,Rabbit,Oryctolagus cuniculus
2022,Victoria,-37.980882,147.06918,Rabbit,Oryctolagus cuniculus
2025,New South Wales,-34.317889,150.907967,Rabbit,Oryctolagus cuniculus
2017,New South Wales,-33.709065,151.120277,Rabbit,Oryctolagus cuniculus
2017,Victoria,-38.319774,144.340274,Rabbit,Oryctolagus cuniculus
2016,Victoria,-38.194075,144.555702,Rabbit,Oryctolagus cuniculus
2018,Victoria,-38.147039,144.311383,Rabbit,Oryctolagus cuniculus
2019,Victoria,-34.374161,141.209568,Rabbit,Oryctolagus cuniculus
2017,Australian Capital Territory,-35.2432,149.169,Rabbit,Oryctolagus cuniculus
2021,Victoria,-34.997623,142.43084,Rabbit,Oryctolagus cuniculus
2024,New South Wales,-34.458641,150.449377,Rabbit,Oryctolagus cuniculus
2017,Victoria,-38.460047,145.308526,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.523876,144.726848,Rabbit,Oryctolagus cuniculus
2025,Western Australia,-32.76796,115.677155,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.439226,143.297598,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.34842,143.803777,Rabbit,Oryctolagus cuniculus
2018,Victoria,-35.954716,144.154914,Rabbit,Oryctolagus cuniculus
2017,Victoria,-38.085016,144.265647,Rabbit,Oryctolagus cuniculus
2019,Victoria,-38.024881,144.05114,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-29.011661,152.081489,Rabbit,Oryctolagus cuniculus
2018,New South Wales,-34.110015,150.717864,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.096965,144.056548,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.202044,144.315766,Rabbit,Oryctolagus cuniculus
2020,New South Wales,-33.758613,143.007064,Rabbit,Oryctolagus cuniculus
2026,Victoria,-38.028345,144.363425,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.894176,144.4487,Rabbit,Oryctolagus cuniculus
2018,Victoria,-36.668285,144.309269,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.096666,144.056726,Rabbit,Oryctolagus cuniculus
2016,Victoria,-38.282722,141.512104,Rabbit,Oryctolagus cuniculus
2022,New South Wales,-34.520089,142.878973,Rabbit,Oryctolagus cuniculus
2021,Victoria,-37.961026,145.243903,Rabbit,Oryctolagus cuniculus
2016,Victoria,-38.224089,144.579908,Rabbit,Oryctolagus cuniculus
2019,Victoria,-38.258973,144.280882,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.137439,145.262869,Rabbit,Oryctolagus cuniculus
2025,Western Australia,-32.607935,115.640565,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.357867,151.498525,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.314322,143.28541,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.987438,142.791054,Rabbit,Oryctolagus cuniculus
2018,New South Wales,-29.0041,152.064761,Rabbit,Oryctolagus cuniculus
2021,Victoria,-35.9824,141.019836,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.893486,144.449059,Rabbit,Oryctolagus cuniculus
2022,South Australia,-35.306314,138.869137,Rabbit,Oryctolagus cuniculus
2025,New South Wales,-33.703074,151.116367,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.898278,144.448442,Rabbit,Oryctolagus cuniculus
2024,Victoria,-38.248159,144.205987,Rabbit,Oryctolagus cuniculus
2009,South Australia,-34.766047,137.614918,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.250835,143.296596,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.223572,143.295907,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.895512,144.449725,Rabbit,Oryctolagus cuniculus
2018,Victoria,-38.266355,144.461729,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.11597,144.630426,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.087981,144.269199,Rabbit,Oryctolagus cuniculus
2018,New South Wales,-34.062397,150.778371,Rabbit,Oryctolagus cuniculus
2021,Victoria,-38.109222,144.635594,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.261041,144.487871,Rabbit,Oryctolagus cuniculus
2021,Victoria,-35.307075,142.275167,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.406227,143.242981,Rabbit,Oryctolagus cuniculus
2019,Victoria,-38.202263,144.294073,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.276631,143.277654,Rabbit,Oryctolagus cuniculus
2019,Victoria,-37.994447,145.127097,Rabbit,Oryctolagus cuniculus
2019,Victoria,-35.268376,142.199755,Rabbit,Oryctolagus cuniculus
2021,New South Wales,-33.424968,149.671907,Rabbit,Oryctolagus cuniculus
2019,Victoria,-34.339365,141.122055,Rabbit,Oryctolagus cuniculus
2021,New South Wales,-34.776238,150.13182,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.899702,144.450172,Rabbit,Oryctolagus cuniculus
2019,Victoria,-37.989392,145.126908,Rabbit,Oryctolagus cuniculus
2019,Victoria,-34.306449,142.067617,Rabbit,Oryctolagus cuniculus
2023,Victoria,-37.897322,144.449085,Rabbit,Oryctolagus cuniculus
2017,Victoria,-38.22046,144.197653,Rabbit,Oryctolagus cuniculus
2019,Victoria,-38.233539,144.176591,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.410225,143.270312,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.02074,144.044865,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.358202,151.498482,Rabbit,Oryctolagus cuniculus
2011,Queensland,-28.800276,148.861857,Rabbit,Oryctolagus cuniculus
2025,New South Wales,-36.385579,149.890565,Rabbit,Oryctolagus cuniculus
2017,Western Australia,-31.205901,118.76049,Rabbit,Oryctolagus cuniculus
2020,Victoria,-36.399955,146.671441,Rabbit,Oryctolagus cuniculus
2022,Western Australia,-32.012677,116.040092,Rabbit,Oryctolagus cuniculus
2019,Western Australia,-32.795309,116.586723,Rabbit,Oryctolagus cuniculus
2021,Victoria,-36.072452,141.02869,Rabbit,Oryctolagus cuniculus
2025,Western Australia,-34.023626,115.103385,Rabbit,Oryctolagus cuniculus
2025,Victoria,-38.238437,144.347367,Rabbit,Oryctolagus cuniculus
2023,Victoria,-38.115382,144.634687,Rabbit,Oryctolagus cuniculus
2025,Victoria,-36.901988,144.328835,Rabbit,Oryctolagus cuniculus
2015,Victoria,-38.182336,144.495673,Rabbit,Oryctolagus cuniculus
2023,New South Wales,-32.401383,152.210122,Rabbit,Oryctolagus cuniculus
2023,Victoria,-38.281867,144.163568,Rabbit,Oryctolagus cuniculus
2025,Western Australia,-32.605019,115.637014,Rabbit,Oryctolagus cuniculus
2021,Victoria,-35.388623,142.174475,Rabbit,Oryctolagus cuniculus
2022,Victoria,-36.099393,147.113777,Rabbit,Oryctolagus cuniculus
2024,Victoria,-37.535323,144.970639,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.428273,143.302728,Rabbit,Oryctolagus cuniculus
2009,New South Wales,-30.387092,149.69696,Rabbit,Oryctolagus cuniculus
2017,Victoria,-35.611819,144.051204,Rabbit,Oryctolagus cuniculus
2021,Victoria,-37.964797,146.969138,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.249223,143.30354,Rabbit,Oryctolagus cuniculus
2025,Western Australia,-32.633787,115.621929,Rabbit,Oryctolagus cuniculus
2017,Victoria,-37.647738,144.331447,Rabbit,Oryctolagus cuniculus
2023,New South Wales,-35.358476,149.215144,Rabbit,Oryctolagus cuniculus
2011,New South Wales,-33.646296,151.313218,Rabbit,Oryctolagus cuniculus
2025,Western Australia,-32.633758,115.621896,Rabbit,Oryctolagus cuniculus
2019,Victoria,-38.258496,144.279702,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.259548,143.2127,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.37733,143.320962,Rabbit,Oryctolagus cuniculus
2017,Victoria,-38.302732,144.37524,Rabbit,Oryctolagus cuniculus
2016,Victoria,-38.194372,144.551207,Rabbit,Oryctolagus cuniculus
2019,New South Wales,-33.388179,143.225587,Rabbit,Oryctolagus cuniculus
2010,Queensland,-17.181759,145.54091,Rabbit,Oryctolagus cuniculus
2025,Western Australia,-32.746525,115.663745,Rabbit,Oryctolagus cuniculus
2016,Victoria,-34.931903,142.15328,Rabbit,Oryctolagus cuniculus
2017,New South Wales,-30.277975,153.005334,Rabbit,Oryctolagus cuniculus
2026,Tasmania,-42.926752,147.324937,Rabbit,Oryctolagus cuniculus
